Element, Terminal,  I1, %Normal, %Emergency, I2, %I2/I1, I0, %I0/I1, Iresidual, %NEMA
"Load.S24C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S28A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S29A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S30C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S31C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S32C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S33A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S34C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S35A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S37A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S38B",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S39B",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S41C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S42A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S43B",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S45A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S46A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S47",   1,    3.16976,        0,        0,   0.184223,    5.812,  0.0630378,    1.989,          0,    5.531
"Load.S48",   1,    6.30217,        0,        0,   0.350407,     5.56,    0.12367,    1.962,          0,    5.008
"Load.S49A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S49B",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S49C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S50C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S51A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S52A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S53A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S55A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S56B",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S58B",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S59B",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S60A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S62C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S63A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S64B",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S65A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S65B",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S65C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S66C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S68A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S69A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S70A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S71A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S73C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S74C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S75C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S76A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S76B",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S76C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S77B",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S79A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S80B",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S82A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S83C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S84C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S85C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S86B",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S87B",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S88A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S90B",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S92C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S94A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S95B",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S96B",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S98A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S99B",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S100C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S102C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S103C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S104C",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S106B",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S107B",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S109A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S111A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S112A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S113A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Load.S114A",   1,          0,        0,        0,          0,        0,          0,        0,          0,        0
"Fault.250",   1,    15359.1,        0,        0,    954.059,    6.212,    135.913,   0.8849,    407.738,      5.2
"Fault.250",   2,    15359.1,        0,        0,    954.059,    6.212,    135.913,   0.8849,    407.738,      5.2
